event_url,issue_id,session_event_key,session_id_full,session_id_base,report_index,event_id,user_id_base,user_id_suffix,identification_link,app_version,os_version,os_major_version,model,date,crash_kind,nserror_code,nserror_domain,source,status,configuration,breadcrumbs_status,nslocalized_description,orientation_device,ram_free_mib,jailbroken,orientation_os,outcome,reason,last_step,steps_reached,screen_views,n_status_changes,first_breadcrumb_ts,last_breadcrumb_ts,session_elapsed_s
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=03339ad76c7343eaa54b26a134607a60_2244781281161905970,66ab9689c1addf4cdac8881ddf52eff2,03339ad76c7343eaa54b26a134607a60_2244781281161905970,,03339ad76c7343eaa54b26a134607a60,,2244781281161905970,769bff41-a3ac-4c53-9c04-c1aa93caf2b0,-1784904808,https://videoid-mobile.e-szigno.hu/identification/769bff41-a3ac-4c53-9c04-c1aa93caf2b0-1784904808,3.8.0 (2811),iOS 26.5.2,26,iPhone 15,"Jul 25, 2026, 7:37:50 AM",handleFlow,0,FaceKom handleFlow,Logged out videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=a40a3bf0fb5a4c2997a158590a5c6625_2244628414204385256,66ab9689c1addf4cdac8881ddf52eff2,a40a3bf0fb5a4c2997a158590a5c6625_2244628414204385256,,a40a3bf0fb5a4c2997a158590a5c6625,,2244628414204385256,45c7a557-9f51-4017-96cb-72d0c611d021,,https://videoid-mobile.e-szigno.hu/identification/45c7a557-9f51-4017-96cb-72d0c611d021,3.8.0 (2811),iOS 26.5.0,26,iPhone 13 Pro,"Jul 24, 2026, 9:44:38 PM",handleFlow,0,FaceKom handleFlow,Logged in videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=27d5e3adca1149a18dd4100275d494d0_2244548936415314294,66ab9689c1addf4cdac8881ddf52eff2,27d5e3adca1149a18dd4100275d494d0_2244548936415314294,,27d5e3adca1149a18dd4100275d494d0,,2244548936415314294,769bff41-a3ac-4c53-9c04-c1aa93caf2b0,,https://videoid-mobile.e-szigno.hu/identification/769bff41-a3ac-4c53-9c04-c1aa93caf2b0,3.8.0 (2811),iOS 26.5.2,26,iPhone 15,"Jul 24, 2026, 4:36:13 PM",handleFlow,0,FaceKom handleFlow,Logged out videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=854232641cd04068a6fb3ac0c2b01145_2244536984666952823,66ab9689c1addf4cdac8881ddf52eff2,854232641cd04068a6fb3ac0c2b01145_2244536984666952823,,854232641cd04068a6fb3ac0c2b01145,,2244536984666952823,12a20b73-83d8-428a-9211-718d39247b0f,,https://videoid-mobile.e-szigno.hu/identification/12a20b73-83d8-428a-9211-718d39247b0f,3.8.0 (2811),iOS 26.5.2,26,iPhone 13,"Jul 24, 2026, 3:49:50 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=d3964ed0d2524daa807c14c46f013bfd_2244517046525819362,66ab9689c1addf4cdac8881ddf52eff2,d3964ed0d2524daa807c14c46f013bfd_2244517046525819362,,d3964ed0d2524daa807c14c46f013bfd,,2244517046525819362,f7556ac4-3f85-4068-a21a-93160cd6de24,-1784894900,https://videoid-mobile.e-szigno.hu/identification/f7556ac4-3f85-4068-a21a-93160cd6de24-1784894900,3.8.0 (2811),iOS 17.6.1,17,iPhone 13,"Jul 24, 2026, 2:32:28 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=ddfefb44aff241ecb6cc03c2f45fd902_2244498182920886728,66ab9689c1addf4cdac8881ddf52eff2,ddfefb44aff241ecb6cc03c2f45fd902_2244498182920886728,,ddfefb44aff241ecb6cc03c2f45fd902,,2244498182920886728,30efca41-a4c3-43cc-8c7a-4505e43213cc,-1784891341,https://videoid-mobile.e-szigno.hu/identification/30efca41-a4c3-43cc-8c7a-4505e43213cc-1784891341,3.8.0 (2811),iOS 26.5.2,26,iPhone 17 Pro,"Jul 24, 2026, 1:19:16 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=4e53e5dcd34d4de485202333136a1eba_2244483378851407287,66ab9689c1addf4cdac8881ddf52eff2,4e53e5dcd34d4de485202333136a1eba_2244483378851407287,,4e53e5dcd34d4de485202333136a1eba,,2244483378851407287,841fc15f-f702-4bd4-b513-9c2109d123a4,,https://videoid-mobile.e-szigno.hu/identification/841fc15f-f702-4bd4-b513-9c2109d123a4,3.8.0 (2811),iOS 26.5.2,26,iPhone 15 Pro Max,"Jul 24, 2026, 12:21:49 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,not_available,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=7ec59ce708994de3a33e86a60a0d684f_2244473817534451257,66ab9689c1addf4cdac8881ddf52eff2,7ec59ce708994de3a33e86a60a0d684f_2244473817534451257,,7ec59ce708994de3a33e86a60a0d684f,,2244473817534451257,d143d293-4056-48cf-b43c-7fad1074f6d9,-1784879441,https://videoid-mobile.e-szigno.hu/identification/d143d293-4056-48cf-b43c-7fad1074f6d9-1784879441,3.8.0 (2811),iOS 26.5.2,26,iPhone 15 Plus,"Jul 24, 2026, 11:44:43 AM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=7978ccbb5c7a4b4cbe66db9f9f2f1cba_2244463356992791983,66ab9689c1addf4cdac8881ddf52eff2,7978ccbb5c7a4b4cbe66db9f9f2f1cba_2244463356992791983,,7978ccbb5c7a4b4cbe66db9f9f2f1cba,,2244463356992791983,cb95134f-e266-475d-b7ff-0453d3265569,,https://videoid-mobile.e-szigno.hu/identification/cb95134f-e266-475d-b7ff-0453d3265569,3.8.0 (2811),iOS 26.5.2,26,iPhone 17 Pro,"Jul 24, 2026, 11:04:08 AM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=6454e59c74944f84ad4b5ae348d2d8c9_2244453585463195085,66ab9689c1addf4cdac8881ddf52eff2,6454e59c74944f84ad4b5ae348d2d8c9_2244453585463195085,,6454e59c74944f84ad4b5ae348d2d8c9,,2244453585463195085,7c3cca24-387f-4d82-bfb8-0b371c9af54c,,https://videoid-mobile.e-szigno.hu/identification/7c3cca24-387f-4d82-bfb8-0b371c9af54c,3.8.0 (2811),iOS 26.5.0,26,iPhone 16 Pro,"Jul 24, 2026, 10:26:12 AM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=6454e59c74944f84ad4b5ae348d2d8c9_2244452477361632714,66ab9689c1addf4cdac8881ddf52eff2,6454e59c74944f84ad4b5ae348d2d8c9_2244452477361632714,,6454e59c74944f84ad4b5ae348d2d8c9,,2244452477361632714,7c3cca24-387f-4d82-bfb8-0b371c9af54c,,https://videoid-mobile.e-szigno.hu/identification/7c3cca24-387f-4d82-bfb8-0b371c9af54c,3.8.0 (2811),iOS 26.5.0,26,iPhone 16 Pro,"Jul 24, 2026, 10:21:54 AM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=6454e59c74944f84ad4b5ae348d2d8c9_2244451639843009992,66ab9689c1addf4cdac8881ddf52eff2,6454e59c74944f84ad4b5ae348d2d8c9_2244451639843009992,,6454e59c74944f84ad4b5ae348d2d8c9,,2244451639843009992,7c3cca24-387f-4d82-bfb8-0b371c9af54c,,https://videoid-mobile.e-szigno.hu/identification/7c3cca24-387f-4d82-bfb8-0b371c9af54c,3.8.0 (2811),iOS 26.5.0,26,iPhone 16 Pro,"Jul 24, 2026, 10:18:39 AM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=2581e716f3b0453fb57e8f28bb832bf9_2244444094360684762,66ab9689c1addf4cdac8881ddf52eff2,2581e716f3b0453fb57e8f28bb832bf9_2244444094360684762,,2581e716f3b0453fb57e8f28bb832bf9,,2244444094360684762,a2753cd1-927e-4bb9-aa94-83d078af09cc,-1784878886,https://videoid-mobile.e-szigno.hu/identification/a2753cd1-927e-4bb9-aa94-83d078af09cc-1784878886,3.8.0 (2811),iOS 26.4.2,26,iPhone 17 Pro,"Jul 24, 2026, 9:49:23 AM",handleFlow,0,FaceKom handleFlow,Logged in videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=6b46800b614b4b94a2769c32824c2b0b_2244424560974565297,66ab9689c1addf4cdac8881ddf52eff2,6b46800b614b4b94a2769c32824c2b0b_2244424560974565297,,6b46800b614b4b94a2769c32824c2b0b,,2244424560974565297,,,not available,3.8.0 (2811),iOS 26.4.2,26,iPhone 17 Pro,"Jul 24, 2026, 8:33:35 AM",handleFlow,0,FaceKom handleFlow,Logged in videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=ad1f08e7bb26498c8189c3966de1b7c3_2244277741084509134,66ab9689c1addf4cdac8881ddf52eff2,ad1f08e7bb26498c8189c3966de1b7c3_2244277741084509134,,ad1f08e7bb26498c8189c3966de1b7c3,,2244277741084509134,,,not available,3.8.0 (2811),iOS 18.6.2,18,iPhone 12,"Jul 23, 2026, 11:03:50 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,not_available,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=eb94eae131124c5c962feb4b188938d8_2244243954022365879,66ab9689c1addf4cdac8881ddf52eff2,eb94eae131124c5c962feb4b188938d8_2244243954022365879,,eb94eae131124c5c962feb4b188938d8,,2244243954022365879,318566c0-f20e-484d-88b3-cc7f14d63d65,,https://videoid-mobile.e-szigno.hu/identification/318566c0-f20e-484d-88b3-cc7f14d63d65,3.8.0 (2811),iOS 26.5.2,26,iPhone 13,"Jul 23, 2026, 8:52:44 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=365307a00c524a42a27a590637a05cfa_2244193729332215574,66ab9689c1addf4cdac8881ddf52eff2,365307a00c524a42a27a590637a05cfa_2244193729332215574,,365307a00c524a42a27a590637a05cfa,,2244193729332215574,1308fc2c-3735-439a-b648-b8fc46be5f24,,https://videoid-mobile.e-szigno.hu/identification/1308fc2c-3735-439a-b648-b8fc46be5f24,3.8.0 (2811),iOS 26.5.2,26,iPhone 13,"Jul 23, 2026, 5:37:50 PM",handleFlow,0,FaceKom handleFlow,Logged out videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=973a613a17b9431985f76a9da234bc4e_2244164431594600158,66ab9689c1addf4cdac8881ddf52eff2,973a613a17b9431985f76a9da234bc4e_2244164431594600158,,973a613a17b9431985f76a9da234bc4e,,2244164431594600158,,,not available,3.8.0 (2811),iOS 26.5.2,26,iPhone 15 Pro,"Jul 23, 2026, 3:44:09 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=cd5e6f66ba594c8db9d11f612b6a19ba_2244156719335074045,66ab9689c1addf4cdac8881ddf52eff2,cd5e6f66ba594c8db9d11f612b6a19ba_2244156719335074045,,cd5e6f66ba594c8db9d11f612b6a19ba,,2244156719335074045,,,not available,3.8.0 (2811),iOS 26.5.2,26,iPhone 17,"Jul 23, 2026, 3:14:13 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=2178407e5854489091ef1e2389485c4c_2244146254555770935,66ab9689c1addf4cdac8881ddf52eff2,2178407e5854489091ef1e2389485c4c_2244146254555770935,,2178407e5854489091ef1e2389485c4c,,2244146254555770935,,,not available,3.8.0 (2811),iOS 26.5.2,26,iPhone 17,"Jul 23, 2026, 2:33:36 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,not_available,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=141e0315da654c4d85c75d715a38860a_2244135031836003200,66ab9689c1addf4cdac8881ddf52eff2,141e0315da654c4d85c75d715a38860a_2244135031836003200,,141e0315da654c4d85c75d715a38860a,,2244135031836003200,7dd41c9d-c3b3-4847-8b66-fe4167ba15a6,-1784801945,https://videoid-mobile.e-szigno.hu/identification/7dd41c9d-c3b3-4847-8b66-fe4167ba15a6-1784801945,3.8.0 (2811),iOS 26.5.2,26,iPhone 16 Pro,"Jul 23, 2026, 1:50:03 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/66ab9689c1addf4cdac8881ddf52eff2?time=90d&versions=3.8.0+%282811%29&types=error&sessionEventKey=03f5f2ff0a414451baad4ecb551bcb97_2244127439584327670,66ab9689c1addf4cdac8881ddf52eff2,03f5f2ff0a414451baad4ecb551bcb97_2244127439584327670,,03f5f2ff0a414451baad4ecb551bcb97,,2244127439584327670,,,not available,3.8.0 (2811),iOS 26.5.0,26,iPhone 12 Mini,"Jul 23, 2026, 1:20:36 PM",handleFlow,0,FaceKom handleFlow,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,,,,,,,,,,,,,,
